province,obvs_start,obvs_end,outbreak,exp_start,exp_end
Tshopo,2010_1,2020_47,2011_32,2010_10,2010_10
Tshopo,2010_1,2020_47,2011_32,2011_7,2011_10
Tshopo,2010_1,2020_47,2011_32,2011_19,2011_31
Tshopo,2010_1,2020_47,2011_32,2011_43,2012_9
Tshopo,2010_1,2020_47,2011_32,2012_26,2012_37
Tshopo,2010_1,2020_47,2011_32,2012_47,2012_47
Tshopo,2010_1,2020_47,2011_32,2013_5,2013_7
Tshopo,2010_1,2020_47,2011_32,2013_20,2013_20
Tshopo,2010_1,2020_47,2011_32,2014_1,2014_1
Tshopo,2010_1,2020_47,2011_32,2014_16,2014_16
Tshopo,2010_1,2020_47,2011_32,2014_23,2014_31
Tshopo,2010_1,2020_47,2011_32,2014_40,2015_2
Tshopo,2010_1,2020_47,2011_32,2015_18,2015_35
Tshopo,2010_1,2020_47,2011_32,2015_43,2015_47
Tshopo,2010_1,2020_47,2011_32,2016_4,2016_8
Tshopo,2010_1,2020_47,2011_32,2016_15,2016_38
Tshopo,2010_1,2020_47,2011_32,2017_1,2017_2
Tshopo,2010_1,2020_47,2011_32,2017_9,2017_23
Tshopo,2010_1,2020_47,2011_32,2017_31,2018_24
Tshopo,2010_1,2020_47,2011_32,2018_48,2019_40
Tshopo,2010_1,2020_47,2011_32,2019_47,2020_5
Tshopo,2010_1,2020_47,2011_39,2010_1,2010_3
Tshopo,2010_1,2020_47,2011_39,2010_10,2010_10
Tshopo,2010_1,2020_47,2011_39,2011_7,2011_10
Tshopo,2010_1,2020_47,2011_39,2011_19,2011_31
Tshopo,2010_1,2020_47,2011_39,2011_43,2012_9
Tshopo,2010_1,2020_47,2011_39,2012_26,2012_37
Tshopo,2010_1,2020_47,2011_39,2012_47,2012_47
Tshopo,2010_1,2020_47,2011_39,2013_5,2013_7
Tshopo,2010_1,2020_47,2011_39,2013_20,2013_20
Tshopo,2010_1,2020_47,2011_39,2014_1,2014_1
Tshopo,2010_1,2020_47,2011_39,2014_16,2014_16
Tshopo,2010_1,2020_47,2011_39,2014_23,2014_31
Tshopo,2010_1,2020_47,2011_39,2014_40,2015_2
Tshopo,2010_1,2020_47,2011_39,2015_18,2015_35
Tshopo,2010_1,2020_47,2011_39,2015_43,2015_47
Tshopo,2010_1,2020_47,2011_39,2016_4,2016_8
Tshopo,2010_1,2020_47,2011_39,2016_15,2016_38
Tshopo,2010_1,2020_47,2011_39,2017_1,2017_2
Tshopo,2010_1,2020_47,2011_39,2017_9,2017_23
Tshopo,2010_1,2020_47,2011_39,2017_31,2018_24
Tshopo,2010_1,2020_47,2011_39,2018_48,2019_40
Tshopo,2010_1,2020_47,2011_39,2019_47,2020_5
Tshopo,2010_1,2020_47,2011_40,2010_1,2010_3
Tshopo,2010_1,2020_47,2011_40,2010_10,2010_10
Tshopo,2010_1,2020_47,2011_40,2011_7,2011_10
Tshopo,2010_1,2020_47,2011_40,2011_19,2011_31
Tshopo,2010_1,2020_47,2011_40,2011_43,2012_9
Tshopo,2010_1,2020_47,2011_40,2012_26,2012_37
Tshopo,2010_1,2020_47,2011_40,2012_47,2012_47
Tshopo,2010_1,2020_47,2011_40,2013_5,2013_7
Tshopo,2010_1,2020_47,2011_40,2013_20,2013_20
Tshopo,2010_1,2020_47,2011_40,2014_1,2014_1
Tshopo,2010_1,2020_47,2011_40,2014_16,2014_16
Tshopo,2010_1,2020_47,2011_40,2014_23,2014_31
Tshopo,2010_1,2020_47,2011_40,2014_40,2015_2
Tshopo,2010_1,2020_47,2011_40,2015_18,2015_35
Tshopo,2010_1,2020_47,2011_40,2015_43,2015_47
Tshopo,2010_1,2020_47,2011_40,2016_4,2016_8
Tshopo,2010_1,2020_47,2011_40,2016_15,2016_38
Tshopo,2010_1,2020_47,2011_40,2017_1,2017_2
Tshopo,2010_1,2020_47,2011_40,2017_9,2017_23
Tshopo,2010_1,2020_47,2011_40,2017_31,2018_24
Tshopo,2010_1,2020_47,2011_40,2018_48,2019_40
Tshopo,2010_1,2020_47,2011_40,2019_47,2020_5
Tshopo,2010_1,2020_47,2012_2,2010_1,2010_3
Tshopo,2010_1,2020_47,2012_2,2010_10,2010_10
Tshopo,2010_1,2020_47,2012_2,2011_7,2011_10
Tshopo,2010_1,2020_47,2012_2,2011_19,2011_31
Tshopo,2010_1,2020_47,2012_2,2011_43,2012_9
Tshopo,2010_1,2020_47,2012_2,2012_26,2012_37
Tshopo,2010_1,2020_47,2012_2,2012_47,2012_47
Tshopo,2010_1,2020_47,2012_2,2013_5,2013_7
Tshopo,2010_1,2020_47,2012_2,2013_20,2013_20
Tshopo,2010_1,2020_47,2012_2,2014_1,2014_1
Tshopo,2010_1,2020_47,2012_2,2014_16,2014_16
Tshopo,2010_1,2020_47,2012_2,2014_23,2014_31
Tshopo,2010_1,2020_47,2012_2,2014_40,2015_2
Tshopo,2010_1,2020_47,2012_2,2015_18,2015_35
Tshopo,2010_1,2020_47,2012_2,2015_43,2015_47
Tshopo,2010_1,2020_47,2012_2,2016_4,2016_8
Tshopo,2010_1,2020_47,2012_2,2016_15,2016_38
Tshopo,2010_1,2020_47,2012_2,2017_1,2017_2
Tshopo,2010_1,2020_47,2012_2,2017_9,2017_23
Tshopo,2010_1,2020_47,2012_2,2017_31,2018_24
Tshopo,2010_1,2020_47,2012_2,2018_48,2019_40
Tshopo,2010_1,2020_47,2012_2,2019_47,2020_5
Tshopo,2010_1,2020_47,2012_14,2010_1,2010_3
Tshopo,2010_1,2020_47,2012_14,2010_10,2010_10
Tshopo,2010_1,2020_47,2012_14,2011_7,2011_10
Tshopo,2010_1,2020_47,2012_14,2011_19,2011_31
Tshopo,2010_1,2020_47,2012_14,2011_43,2012_9
Tshopo,2010_1,2020_47,2012_14,2012_26,2012_37
Tshopo,2010_1,2020_47,2012_14,2012_47,2012_47
Tshopo,2010_1,2020_47,2012_14,2013_5,2013_7
Tshopo,2010_1,2020_47,2012_14,2013_20,2013_20
Tshopo,2010_1,2020_47,2012_14,2014_1,2014_1
Tshopo,2010_1,2020_47,2012_14,2014_16,2014_16
Tshopo,2010_1,2020_47,2012_14,2014_23,2014_31
Tshopo,2010_1,2020_47,2012_14,2014_40,2015_2
Tshopo,2010_1,2020_47,2012_14,2015_18,2015_35
Tshopo,2010_1,2020_47,2012_14,2015_43,2015_47
Tshopo,2010_1,2020_47,2012_14,2016_4,2016_8
Tshopo,2010_1,2020_47,2012_14,2016_15,2016_38
Tshopo,2010_1,2020_47,2012_14,2017_1,2017_2
Tshopo,2010_1,2020_47,2012_14,2017_9,2017_23
Tshopo,2010_1,2020_47,2012_14,2017_31,2018_24
Tshopo,2010_1,2020_47,2012_14,2018_48,2019_40
Tshopo,2010_1,2020_47,2012_14,2019_47,2020_5
Tshopo,2010_1,2020_47,2012_36,2010_1,2010_3
Tshopo,2010_1,2020_47,2012_36,2010_10,2010_10
Tshopo,2010_1,2020_47,2012_36,2011_7,2011_10
Tshopo,2010_1,2020_47,2012_36,2011_19,2011_31
Tshopo,2010_1,2020_47,2012_36,2011_43,2012_9
Tshopo,2010_1,2020_47,2012_36,2012_26,2012_37
Tshopo,2010_1,2020_47,2012_36,2012_47,2012_47
Tshopo,2010_1,2020_47,2012_36,2013_5,2013_7
Tshopo,2010_1,2020_47,2012_36,2013_20,2013_20
Tshopo,2010_1,2020_47,2012_36,2014_1,2014_1
Tshopo,2010_1,2020_47,2012_36,2014_16,2014_16
Tshopo,2010_1,2020_47,2012_36,2014_23,2014_31
Tshopo,2010_1,2020_47,2012_36,2014_40,2015_2
Tshopo,2010_1,2020_47,2012_36,2015_18,2015_35
Tshopo,2010_1,2020_47,2012_36,2015_43,2015_47
Tshopo,2010_1,2020_47,2012_36,2016_4,2016_8
Tshopo,2010_1,2020_47,2012_36,2016_15,2016_38
Tshopo,2010_1,2020_47,2012_36,2017_1,2017_2
Tshopo,2010_1,2020_47,2012_36,2017_9,2017_23
Tshopo,2010_1,2020_47,2012_36,2017_31,2018_24
Tshopo,2010_1,2020_47,2012_36,2018_48,2019_40
Tshopo,2010_1,2020_47,2012_36,2019_47,2020_5
Tshopo,2010_1,2020_47,2015_39,2010_1,2010_3
Tshopo,2010_1,2020_47,2015_39,2010_10,2010_10
Tshopo,2010_1,2020_47,2015_39,2011_7,2011_10
Tshopo,2010_1,2020_47,2015_39,2011_19,2011_31
Tshopo,2010_1,2020_47,2015_39,2011_43,2012_9
Tshopo,2010_1,2020_47,2015_39,2012_26,2012_37
Tshopo,2010_1,2020_47,2015_39,2012_47,2012_47
Tshopo,2010_1,2020_47,2015_39,2013_5,2013_7
Tshopo,2010_1,2020_47,2015_39,2013_20,2013_20
Tshopo,2010_1,2020_47,2015_39,2014_1,2014_1
Tshopo,2010_1,2020_47,2015_39,2014_16,2014_16
Tshopo,2010_1,2020_47,2015_39,2014_23,2014_31
Tshopo,2010_1,2020_47,2015_39,2014_40,2015_2
Tshopo,2010_1,2020_47,2015_39,2015_18,2015_35
Tshopo,2010_1,2020_47,2015_39,2015_43,2015_47
Tshopo,2010_1,2020_47,2015_39,2016_4,2016_8
Tshopo,2010_1,2020_47,2015_39,2016_15,2016_38
Tshopo,2010_1,2020_47,2015_39,2017_1,2017_2
Tshopo,2010_1,2020_47,2015_39,2017_9,2017_23
Tshopo,2010_1,2020_47,2015_39,2017_31,2018_24
Tshopo,2010_1,2020_47,2015_39,2018_48,2019_40
Tshopo,2010_1,2020_47,2015_39,2019_47,2020_5
Tshopo,2010_1,2020_47,2015_39,2010_1,2010_3
Tshopo,2010_1,2020_47,2015_39,2010_10,2010_10
Tshopo,2010_1,2020_47,2015_39,2011_7,2011_10
Tshopo,2010_1,2020_47,2015_39,2011_19,2011_31
Tshopo,2010_1,2020_47,2015_39,2011_43,2012_9
Tshopo,2010_1,2020_47,2015_39,2012_26,2012_37
Tshopo,2010_1,2020_47,2015_39,2012_47,2012_47
Tshopo,2010_1,2020_47,2015_39,2013_5,2013_7
Tshopo,2010_1,2020_47,2015_39,2013_20,2013_20
Tshopo,2010_1,2020_47,2015_39,2014_1,2014_1
Tshopo,2010_1,2020_47,2015_39,2014_16,2014_16
Tshopo,2010_1,2020_47,2015_39,2014_23,2014_31
Tshopo,2010_1,2020_47,2015_39,2014_40,2015_2
Tshopo,2010_1,2020_47,2015_39,2015_18,2015_35
Tshopo,2010_1,2020_47,2015_39,2015_43,2015_47
Tshopo,2010_1,2020_47,2015_39,2016_4,2016_8
Tshopo,2010_1,2020_47,2015_39,2016_15,2016_38
Tshopo,2010_1,2020_47,2015_39,2017_1,2017_2
Tshopo,2010_1,2020_47,2015_39,2017_9,2017_23
Tshopo,2010_1,2020_47,2015_39,2017_31,2018_24
Tshopo,2010_1,2020_47,2015_39,2018_48,2019_40
Tshopo,2010_1,2020_47,2015_39,2019_47,2020_5
Tshopo,2010_1,2020_47,2015_50,2010_1,2010_3
Tshopo,2010_1,2020_47,2015_50,2010_10,2010_10
Tshopo,2010_1,2020_47,2015_50,2011_7,2011_10
Tshopo,2010_1,2020_47,2015_50,2011_19,2011_31
Tshopo,2010_1,2020_47,2015_50,2011_43,2012_9
Tshopo,2010_1,2020_47,2015_50,2012_26,2012_37
Tshopo,2010_1,2020_47,2015_50,2012_47,2012_47
Tshopo,2010_1,2020_47,2015_50,2013_5,2013_7
Tshopo,2010_1,2020_47,2015_50,2013_20,2013_20
Tshopo,2010_1,2020_47,2015_50,2014_1,2014_1
Tshopo,2010_1,2020_47,2015_50,2014_16,2014_16
Tshopo,2010_1,2020_47,2015_50,2014_23,2014_31
Tshopo,2010_1,2020_47,2015_50,2014_40,2015_2
Tshopo,2010_1,2020_47,2015_50,2015_18,2015_35
Tshopo,2010_1,2020_47,2015_50,2015_43,2015_47
Tshopo,2010_1,2020_47,2015_50,2016_4,2016_8
Tshopo,2010_1,2020_47,2015_50,2016_15,2016_38
Tshopo,2010_1,2020_47,2015_50,2017_1,2017_2
Tshopo,2010_1,2020_47,2015_50,2017_9,2017_23
Tshopo,2010_1,2020_47,2015_50,2017_31,2018_24
Tshopo,2010_1,2020_47,2015_50,2018_48,2019_40
Tshopo,2010_1,2020_47,2015_50,2019_47,2020_5
Tshopo,2010_1,2020_47,2016_10,2010_1,2010_3
Tshopo,2010_1,2020_47,2016_10,2010_10,2010_10
Tshopo,2010_1,2020_47,2016_10,2011_7,2011_10
Tshopo,2010_1,2020_47,2016_10,2011_19,2011_31
Tshopo,2010_1,2020_47,2016_10,2011_43,2012_9
Tshopo,2010_1,2020_47,2016_10,2012_26,2012_37
Tshopo,2010_1,2020_47,2016_10,2012_47,2012_47
Tshopo,2010_1,2020_47,2016_10,2013_5,2013_7
Tshopo,2010_1,2020_47,2016_10,2013_20,2013_20
Tshopo,2010_1,2020_47,2016_10,2014_1,2014_1
Tshopo,2010_1,2020_47,2016_10,2014_16,2014_16
Tshopo,2010_1,2020_47,2016_10,2014_23,2014_31
Tshopo,2010_1,2020_47,2016_10,2014_40,2015_2
Tshopo,2010_1,2020_47,2016_10,2015_18,2015_35
Tshopo,2010_1,2020_47,2016_10,2015_43,2015_47
Tshopo,2010_1,2020_47,2016_10,2016_4,2016_8
Tshopo,2010_1,2020_47,2016_10,2016_15,2016_38
Tshopo,2010_1,2020_47,2016_10,2017_1,2017_2
Tshopo,2010_1,2020_47,2016_10,2017_9,2017_23
Tshopo,2010_1,2020_47,2016_10,2017_31,2018_24
Tshopo,2010_1,2020_47,2016_10,2018_48,2019_40
Tshopo,2010_1,2020_47,2016_10,2019_47,2020_5
Tshopo,2010_1,2020_47,2016_10,2010_1,2010_3
Tshopo,2010_1,2020_47,2016_10,2010_10,2010_10
Tshopo,2010_1,2020_47,2016_10,2011_7,2011_10
Tshopo,2010_1,2020_47,2016_10,2011_19,2011_31
Tshopo,2010_1,2020_47,2016_10,2011_43,2012_9
Tshopo,2010_1,2020_47,2016_10,2012_26,2012_37
Tshopo,2010_1,2020_47,2016_10,2012_47,2012_47
Tshopo,2010_1,2020_47,2016_10,2013_5,2013_7
Tshopo,2010_1,2020_47,2016_10,2013_20,2013_20
Tshopo,2010_1,2020_47,2016_10,2014_1,2014_1
Tshopo,2010_1,2020_47,2016_10,2014_16,2014_16
Tshopo,2010_1,2020_47,2016_10,2014_23,2014_31
Tshopo,2010_1,2020_47,2016_10,2014_40,2015_2
Tshopo,2010_1,2020_47,2016_10,2015_18,2015_35
Tshopo,2010_1,2020_47,2016_10,2015_43,2015_47
Tshopo,2010_1,2020_47,2016_10,2016_4,2016_8
Tshopo,2010_1,2020_47,2016_10,2016_15,2016_38
Tshopo,2010_1,2020_47,2016_10,2017_1,2017_2
Tshopo,2010_1,2020_47,2016_10,2017_9,2017_23
Tshopo,2010_1,2020_47,2016_10,2017_31,2018_24
Tshopo,2010_1,2020_47,2016_10,2018_48,2019_40
Tshopo,2010_1,2020_47,2016_10,2019_47,2020_5
Tshopo,2010_1,2020_47,2016_10,2010_1,2010_3
Tshopo,2010_1,2020_47,2016_10,2010_10,2010_10
Tshopo,2010_1,2020_47,2016_10,2011_7,2011_10
Tshopo,2010_1,2020_47,2016_10,2011_19,2011_31
Tshopo,2010_1,2020_47,2016_10,2011_43,2012_9
Tshopo,2010_1,2020_47,2016_10,2012_26,2012_37
Tshopo,2010_1,2020_47,2016_10,2012_47,2012_47
Tshopo,2010_1,2020_47,2016_10,2013_5,2013_7
Tshopo,2010_1,2020_47,2016_10,2013_20,2013_20
Tshopo,2010_1,2020_47,2016_10,2014_1,2014_1
Tshopo,2010_1,2020_47,2016_10,2014_16,2014_16
Tshopo,2010_1,2020_47,2016_10,2014_23,2014_31
Tshopo,2010_1,2020_47,2016_10,2014_40,2015_2
Tshopo,2010_1,2020_47,2016_10,2015_18,2015_35
Tshopo,2010_1,2020_47,2016_10,2015_43,2015_47
Tshopo,2010_1,2020_47,2016_10,2016_4,2016_8
Tshopo,2010_1,2020_47,2016_10,2016_15,2016_38
Tshopo,2010_1,2020_47,2016_10,2017_1,2017_2
Tshopo,2010_1,2020_47,2016_10,2017_9,2017_23
Tshopo,2010_1,2020_47,2016_10,2017_31,2018_24
Tshopo,2010_1,2020_47,2016_10,2018_48,2019_40
Tshopo,2010_1,2020_47,2016_10,2019_47,2020_5
Tshopo,2010_1,2020_47,2016_10,2010_1,2010_3
Tshopo,2010_1,2020_47,2016_10,2010_10,2010_10
Tshopo,2010_1,2020_47,2016_10,2011_7,2011_10
Tshopo,2010_1,2020_47,2016_10,2011_19,2011_31
Tshopo,2010_1,2020_47,2016_10,2011_43,2012_9
Tshopo,2010_1,2020_47,2016_10,2012_26,2012_37
Tshopo,2010_1,2020_47,2016_10,2012_47,2012_47
Tshopo,2010_1,2020_47,2016_10,2013_5,2013_7
Tshopo,2010_1,2020_47,2016_10,2013_20,2013_20
Tshopo,2010_1,2020_47,2016_10,2014_1,2014_1
Tshopo,2010_1,2020_47,2016_10,2014_16,2014_16
Tshopo,2010_1,2020_47,2016_10,2014_23,2014_31
Tshopo,2010_1,2020_47,2016_10,2014_40,2015_2
Tshopo,2010_1,2020_47,2016_10,2015_18,2015_35
Tshopo,2010_1,2020_47,2016_10,2015_43,2015_47
Tshopo,2010_1,2020_47,2016_10,2016_4,2016_8
Tshopo,2010_1,2020_47,2016_10,2016_15,2016_38
Tshopo,2010_1,2020_47,2016_10,2017_1,2017_2
Tshopo,2010_1,2020_47,2016_10,2017_9,2017_23
Tshopo,2010_1,2020_47,2016_10,2017_31,2018_24
Tshopo,2010_1,2020_47,2016_10,2018_48,2019_40
Tshopo,2010_1,2020_47,2016_10,2019_47,2020_5
Tshopo,2010_1,2020_47,2016_14,2010_1,2010_3
Tshopo,2010_1,2020_47,2016_14,2010_10,2010_10
Tshopo,2010_1,2020_47,2016_14,2011_7,2011_10
Tshopo,2010_1,2020_47,2016_14,2011_19,2011_31
Tshopo,2010_1,2020_47,2016_14,2011_43,2012_9
Tshopo,2010_1,2020_47,2016_14,2012_26,2012_37
Tshopo,2010_1,2020_47,2016_14,2012_47,2012_47
Tshopo,2010_1,2020_47,2016_14,2013_5,2013_7
Tshopo,2010_1,2020_47,2016_14,2013_20,2013_20
Tshopo,2010_1,2020_47,2016_14,2014_1,2014_1
Tshopo,2010_1,2020_47,2016_14,2014_16,2014_16
Tshopo,2010_1,2020_47,2016_14,2014_23,2014_31
Tshopo,2010_1,2020_47,2016_14,2014_40,2015_2
Tshopo,2010_1,2020_47,2016_14,2015_18,2015_35
Tshopo,2010_1,2020_47,2016_14,2015_43,2015_47
Tshopo,2010_1,2020_47,2016_14,2016_4,2016_8
Tshopo,2010_1,2020_47,2016_14,2016_15,2016_38
Tshopo,2010_1,2020_47,2016_14,2017_1,2017_2
Tshopo,2010_1,2020_47,2016_14,2017_9,2017_23
Tshopo,2010_1,2020_47,2016_14,2017_31,2018_24
Tshopo,2010_1,2020_47,2016_14,2018_48,2019_40
Tshopo,2010_1,2020_47,2016_14,2019_47,2020_5
Tshopo,2010_1,2020_47,2016_29,2010_1,2010_3
Tshopo,2010_1,2020_47,2016_29,2010_10,2010_10
Tshopo,2010_1,2020_47,2016_29,2011_7,2011_10
Tshopo,2010_1,2020_47,2016_29,2011_19,2011_31
Tshopo,2010_1,2020_47,2016_29,2011_43,2012_9
Tshopo,2010_1,2020_47,2016_29,2012_26,2012_37
Tshopo,2010_1,2020_47,2016_29,2012_47,2012_47
Tshopo,2010_1,2020_47,2016_29,2013_5,2013_7
Tshopo,2010_1,2020_47,2016_29,2013_20,2013_20
Tshopo,2010_1,2020_47,2016_29,2014_1,2014_1
Tshopo,2010_1,2020_47,2016_29,2014_16,2014_16
Tshopo,2010_1,2020_47,2016_29,2014_23,2014_31
Tshopo,2010_1,2020_47,2016_29,2014_40,2015_2
Tshopo,2010_1,2020_47,2016_29,2015_18,2015_35
Tshopo,2010_1,2020_47,2016_29,2015_43,2015_47
Tshopo,2010_1,2020_47,2016_29,2016_4,2016_8
Tshopo,2010_1,2020_47,2016_29,2016_15,2016_38
Tshopo,2010_1,2020_47,2016_29,2017_1,2017_2
Tshopo,2010_1,2020_47,2016_29,2017_9,2017_23
Tshopo,2010_1,2020_47,2016_29,2017_31,2018_24
Tshopo,2010_1,2020_47,2016_29,2018_48,2019_40
Tshopo,2010_1,2020_47,2016_29,2019_47,2020_5
Tshopo,2010_1,2020_47,2019_39,2010_1,2010_3
Tshopo,2010_1,2020_47,2019_39,2010_10,2010_10
Tshopo,2010_1,2020_47,2019_39,2011_7,2011_10
Tshopo,2010_1,2020_47,2019_39,2011_19,2011_31
Tshopo,2010_1,2020_47,2019_39,2011_43,2012_9
Tshopo,2010_1,2020_47,2019_39,2012_26,2012_37
Tshopo,2010_1,2020_47,2019_39,2012_47,2012_47
Tshopo,2010_1,2020_47,2019_39,2013_5,2013_7
Tshopo,2010_1,2020_47,2019_39,2013_20,2013_20
Tshopo,2010_1,2020_47,2019_39,2014_1,2014_1
Tshopo,2010_1,2020_47,2019_39,2014_16,2014_16
Tshopo,2010_1,2020_47,2019_39,2014_23,2014_31
Tshopo,2010_1,2020_47,2019_39,2014_40,2015_2
Tshopo,2010_1,2020_47,2019_39,2015_18,2015_35
Tshopo,2010_1,2020_47,2019_39,2015_43,2015_47
Tshopo,2010_1,2020_47,2019_39,2016_4,2016_8
Tshopo,2010_1,2020_47,2019_39,2016_15,2016_38
Tshopo,2010_1,2020_47,2019_39,2017_1,2017_2
Tshopo,2010_1,2020_47,2019_39,2017_9,2017_23
Tshopo,2010_1,2020_47,2019_39,2017_31,2018_24
Tshopo,2010_1,2020_47,2019_39,2018_48,2019_40
Tshopo,2010_1,2020_47,2019_39,2019_47,2020_5
Tshopo,2010_1,2020_47,2019_52,2010_1,2010_3
Tshopo,2010_1,2020_47,2019_52,2010_10,2010_10
Tshopo,2010_1,2020_47,2019_52,2011_7,2011_10
Tshopo,2010_1,2020_47,2019_52,2011_19,2011_31
Tshopo,2010_1,2020_47,2019_52,2011_43,2012_9
Tshopo,2010_1,2020_47,2019_52,2012_26,2012_37
Tshopo,2010_1,2020_47,2019_52,2012_47,2012_47
Tshopo,2010_1,2020_47,2019_52,2013_5,2013_7
Tshopo,2010_1,2020_47,2019_52,2013_20,2013_20
Tshopo,2010_1,2020_47,2019_52,2014_1,2014_1
Tshopo,2010_1,2020_47,2019_52,2014_16,2014_16
Tshopo,2010_1,2020_47,2019_52,2014_23,2014_31
Tshopo,2010_1,2020_47,2019_52,2014_40,2015_2
Tshopo,2010_1,2020_47,2019_52,2015_18,2015_35
Tshopo,2010_1,2020_47,2019_52,2015_43,2015_47
Tshopo,2010_1,2020_47,2019_52,2016_4,2016_8
Tshopo,2010_1,2020_47,2019_52,2016_15,2016_38
Tshopo,2010_1,2020_47,2019_52,2017_1,2017_2
Tshopo,2010_1,2020_47,2019_52,2017_9,2017_23
Tshopo,2010_1,2020_47,2019_52,2017_31,2018_24
Tshopo,2010_1,2020_47,2019_52,2018_48,2019_40
Tshopo,2010_1,2020_47,2019_52,2019_47,2020_5
